"gID","number","vh","team","clock","action","text","vscore","hscore","url","timestamp"
"08-30-19",32,"H","NIU","31:11","OFFSIDE","Offside against Northern Illinois.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",34,"H","NIU","32:23","FOUL","Foul on Northern Illinois CZERNIAK, Amanada [32:23].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",35,"H","NIU","33:56","OFFSIDE","Offside against Northern Illinois.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",36,"H","NIU","34:27","SUB","NIU substitution: CRAMBLETT, Emma for DOMINGUEZ, Kyleigh.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",37,"H","NIU","36:06","FOUL","Foul on Northern Illinois KROUPA, Hannah [36:06].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",39,"H","NIU","42:58","SHOT","Shot by NIU QUIDZINSKI, Trudy, SAVE Lee, Mackenzie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",41,"H","NIU","44:27","FOUL","Foul on Northern Illinois CRAMBLETT, Emma [44:27].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",43,"H","NIU","00:00","SUB","NIU substitution: NEARY, Julia for CRAMBLETT, Emma.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",44,"H","NIU","00:00","SUB","NIU substitution: McHUGH, Abby for CHOPE, Kelsey.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",45,"H","NIU","00:00","SUB","NIU substitution: NAILOR, Jennie for SABO, Isabella.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",51,"H","NIU","47:18","OFFSIDE","Offside against Northern Illinois.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",52,"H","NIU","49:00","FOUL","Foul on Northern Illinois WHITAKER, Allison [49:00].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",55,"H","NIU","54:42","SUB","NIU substitution: LEWEY, Jenna for KAUFMANN, Madison.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",57,"H","NIU","57:16","FOUL","Foul on Northern Illinois WHITAKER, Allison [57:16].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",58,"H","NIU","57:16","YC","Yellow card on NIU WHITAKER, Allison.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",61,"H","NIU","58:54","SHOT","Shot by NIU QUIDZINSKI, Trudy WIDE.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",63,"H","NIU","61:33","GOAL","GOAL by NIU KROUPA, Hannah, Assist by QUIDZINSKI, Trudy, goal number 1 for season.",2,1,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",64,"H","NIU",NA,"GOALMSG","*slotted in, shot from 15 yards, right corner",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",65,"H","NIU","61:33","SUB","NIU substitution: BARHAM, Nicole for KROUPA, Hannah.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",66,"H","NIU","62:02","FOUL","Foul on Northern Illinois QUIDZINSKI, Trudy [62:02].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",67,"H","NIU","66:14","FOUL","Foul on Northern Illinois LEWEY, Jenna [66:14].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",70,"H","NIU","68:53","GOAL","GOAL by NIU QUIDZINSKI, Trudy, goal number 2 for season.",2,2,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",71,"H","NIU",NA,"GOALMSG","*direct from free kick, 20 yards, left of center",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",72,"H","NIU","68:53","SUB","NIU substitution: CRAMBLETT, Emma for NEARY, Julia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",74,"H","NIU","70:55","SUB","NIU substitution: CHOPE, Kelsey for QUIDZINSKI, Trudy.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",75,"H","NIU","71:27","SHOT","Shot by NIU CHOPE, Kelsey WIDE.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",77,"H","NIU","72:40","FOUL","Foul on Northern Illinois AVERY, Sarah [72:40].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",78,"H","NIU","75:44","SUB","NIU substitution: KROUPA, Hannah for CHOPE, Kelsey.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",79,"H","NIU","75:44","SUB","NIU substitution: QUIDZINSKI, Trudy for CRAMBLETT, Emma.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",81,"H","NIU","77:39","GOAL","GOAL by NIU QUIDZINSKI, Trudy, goal number 3 for season.",2,3,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",82,"H","NIU",NA,"GOALMSG","*cut onto right foot outside the box, shot across goal",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",86,"H","NIU","80:51","SUB","NIU substitution: SABO, Isabella for McHUGH, Abby.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",87,"H","NIU","81:04","SHOT","Shot by NIU AVERY, Sarah, SAVE Lee, Mackenzie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",89,"H","NIU","82:00","SUB","NIU substitution: McHUGH, Abby for SABO, Isabella.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",94,"H","NIU","84:36","CORNER","Corner kick by NIU [84:36].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",95,"H","NIU","84:50","CORNER","Corner kick by NIU [84:50].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",96,"H","NIU","85:21","GOAL","GOAL by NIU QUIDZINSKI, Trudy, goal number 4 for season.",3,4,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",97,"H","NIU",NA,"GOALMSG","*cross/shot from wide right side",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",98,"H","NIU","85:43","FOUL","Foul on Northern Illinois AVERY, Sarah [85:43].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",101,"H","NIU","89:25","YC","Yellow card on NIU McHUGH, Abby.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",102,"H","NIU","89:25","FOUL","Foul on Northern Illinois McHUGH, Abby [89:25].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",103,"H","NIU","89:41","FOUL","Foul on Northern Illinois NAILOR, Jennie [89:41].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",107,"H","NIU","80:00","SUB","NIU substitution: NEARY, Julia for KROUPA, Hannah.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",112,"H","NIU","94:51","FOUL","Foul on Northern Illinois CZERNIAK, Amanada [94:51].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",114,"H","NIU","96:17","OFFSIDE","Offside against Northern Illinois.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",118,"H","NIU","97:20","CORNER","Corner kick by NIU [97:20].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",119,"H","NIU","97:45","CORNER","Corner kick by NIU [97:45].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",124,"H","NIU","103:24","SHOT","Shot by NIU NEARY, Julia BLOCKED.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",125,"H","NIU","103:31","FOUL","Foul on Northern Illinois NEARY, Julia [103:31].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",126,"H","NIU","103:49","OFFSIDE","Offside against Northern Illinois.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",127,"H","NIU","104:27","FOUL","Foul on Northern Illinois CZERNIAK, Amanada [104:27].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",129,"H","NIU","105:33","SUB","NIU substitution: KROUPA, Hannah for NEARY, Julia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",131,"H","NIU","108:12","FOUL","Foul on Northern Illinois QUIDZINSKI, Trudy [108:12].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"08-30-19",132,"H","NIU","109:30","SUB","NIU substitution: SABO, Isabella for McHUGH, Abby.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/niuhuskies.com/stats/wsoc/2019/20190830101914-08-30-19.XML",NA
"0831KSU",1,"V","KSU","00:00","GOALIE","O'Neill, Faith at goalie for Kent State.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",4,"V","KSU","00:42","OFFSIDE","Offside against Kent State.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",8,"V","KSU","06:39","FOUL","Foul on Kent State Hellstrom, Karly [06:39].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",12,"V","KSU","12:58","SHOT","Shot by KENT Hellstrom, Karly BLOCKED.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",15,"V","KSU","15:43","FOUL","Foul on Kent State Porter, Khyla [15:43].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",17,"V","KSU","17:38","FOUL","Foul on Kent State Shedenhelm, Cameron [17:38].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",21,"V","KSU","22:12","SHOT","Shot by KENT Kats, Vital, SAVE Wilson, Brittany.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",25,"V","KSU","25:56","SUB","KENT substitution: LaVigna, Maddie for Kline, Kendra.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",26,"V","KSU","26:44","OFFSIDE","Offside against Kent State.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",28,"V","KSU","28:30","SUB","KENT substitution: Wolber, Grace for Porter, Khyla.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",29,"V","KSU","28:56","FOUL","Foul on Kent State Shedenhelm, Cameron [28:56].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",30,"V","KSU","29:33","SHOT","Shot by KENT Shedenhelm, Cameron, SAVE Wilson, Brittany.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",34,"V","KSU","32:44","FOUL","Foul on Kent State Meisenburg, Autumn [32:44].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",36,"V","KSU","35:01","FOUL","Foul on Kent State Shedenhelm, Cameron [35:01].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",37,"V","KSU","35:01","YC","Yellow card on KENT Shedenhelm, Cameron.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",38,"V","KSU","35:01","SUB","KENT substitution: Galloway, Kaylyn for Shedenhelm, Cameron.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",40,"V","KSU","36:15","FOUL","Foul on Kent State Kats, Vital [36:15].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",46,"V","KSU","38:43","SUB","KENT substitution: Ford, Reilly for Kats, Vital.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",55,"V","KSU","00:00","SUB","KENT substitution: Kats, Vital for Ford, Reilly.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",56,"V","KSU","00:00","SUB","KENT substitution: Shedenhelm, Cameron for Galloway, Kaylyn.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",57,"V","KSU","00:00","SUB","KENT substitution: Porter, Khyla for Wolber, Grace.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",58,"V","KSU","00:00","SUB","KENT substitution: Kline, Kendra for LaVigna, Maddie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",60,"V","KSU","46:35","SHOT","Shot by KENT Hellstrom, Karly, SAVE Wilson, Brittany.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",65,"V","KSU","51:57","OFFSIDE","Offside against Kent State.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",66,"V","KSU","53:33","SUB","KENT substitution: LaVigna, Maddie for Kline, Kendra.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",72,"V","KSU","58:51","FOUL","Foul on Kent State Holmes, Maddie [58:51].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",78,"V","KSU","62:27","OFFSIDE","Offside against Kent State.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",80,"V","KSU","64:12","SHOT","Shot by KENT Kats, Vital WIDE.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",81,"V","KSU","64:31","SUB","KENT substitution: Ford, Reilly for Porter, Khyla.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",82,"V","KSU","64:54","SHOT","Shot by KENT Shedenhelm, Cameron, SAVE Wilson, Brittany.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",83,"V","KSU","68:26","SUB","KENT substitution: Wolber, Grace for Holmes, Maddie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",84,"V","KSU","68:57","SUB","KENT substitution: Holmes, Maddie for Meisenburg, Autumn.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",88,"V","KSU","69:54","SUB","KENT substitution: Porter, Khyla for Shedenhelm, Cameron.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",95,"V","KSU","73:30","SUB","KENT substitution: Galloway, Kaylyn for Hellstrom, Karly.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",96,"V","KSU","73:37","SUB","KENT substitution: Campanella, Anna for Kats, Vital.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",98,"V","KSU","75:22","SUB","KENT substitution: Shedenhelm, Cameron for Ford, Reilly.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",102,"V","KSU","76:26","FOUL","Foul on Kent State Porter, Khyla [76:26].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",103,"V","KSU","76:59","FOUL","Foul on Kent State Campanella, Anna [76:59].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",105,"V","KSU","77:55","FOUL","Foul on Kent State Campanella, Anna [77:55].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",108,"V","KSU","79:34","FOUL","Foul on Kent State Galloway, Kaylyn [79:34].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",109,"V","KSU","79:34","YC","Yellow card on KENT Galloway, Kaylyn.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",111,"V","KSU","79:34","SUB","KENT substitution: Kats, Vital for Galloway, Kaylyn.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",112,"V","KSU","79:49","SUB","KENT substitution: Hellstrom, Karly for LaVigna, Maddie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",113,"V","KSU","79:49","SUB","KENT substitution: Meisenburg, Autumn for Porter, Khyla.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",115,"V","KSU","81:08","SHOT","Shot by KENT Holmes, Maddie BLOCKED.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",116,"V","KSU","81:12","CORNER","Corner kick by KENT [81:12].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",121,"V","KSU","88:02","SHOT","Shot by KENT Shedenhelm, Cameron WIDE.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"0831KSU",122,"V","KSU","89:00","SHOT","Shot by KENT Shedenhelm, Cameron WIDE.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/kentstatesports.com/stats/wsoc/2019/20190831102450-0831KSU.XML",NA
"09_01_~1",0,"H","BSU","00:00","GOALIE","STUTEVILLE, Tristin at goalie for Ball State.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20190913103608-09_01_~1.XML",NA
"09_01_~1",2,"H","BSU",NA,"SHOT","Shot by BSU OWN GOAL.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20190913103608-09_01_~1.XML",NA
"09_01_~1",3,"H","BSU",NA,"FOUL","Foul on Ball State.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20190913103608-09_01_~1.XML",NA
"09_01_~1",5,"H","BSU","09:16","SHOT","Shot by BSU OWN GOAL, SAVE Hausmann, Maddie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20190913103608-09_01_~1.XML",NA
"09_01_~1",8,"H","BSU","19:42","SUB","BSU substitution: KAMBOL, Sam for DICEMAN, Melissa.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20190913103608-09_01_~1.XML",NA
"09_01_~1",9,"H","BSU","19:42","SUB","BSU substitution: ELVBO, Julia for MUSICK, Sam.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20190913103608-09_01_~1.XML",NA
"09_01_~1",14,"H","BSU","25:08","GOAL","GOAL by BSU ALSOP, Grace (FIRST GOAL), Assist by SIMMONS, Emily, goal number 4 for season.",0,1,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20190913103608-09_01_~1.XML",NA
"09_01_~1",16,"H","BSU","28:06","SUB","BSU substitution: CORCORAN, Sammi for ALSOP, Grace.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20190913103608-09_01_~1.XML",NA
"09_01_~1",17,"H","BSU","29:51","SUB","BSU substitution: PHILIBIN, Lizzie for POTTS, Nicky.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20190913103608-09_01_~1.XML",NA
"09_01_~1",19,"H","BSU",NA,"FOUL","Foul on Ball State.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/bsu.sidearmsports.com/stats/soc/2019/20190913103608-09_01_~1.XML",NA
